,Country Name,Country Code,Year,Balance,Inflation,GDP,Exports,Trade
5392,Chile,CHL,1984,-2111000000.0,15.73753209,4.103683242,3650000000.0,36.81482932
5393,Lesotho,LSO,1985,142151435.7,18.70777948,2.61024933,23000000.0,136.2484483
5394,Solomon Islands,SLB,1994,-3433232.986,6.9473592879999995,9.193819876000001,142000000.0,60.46175067
5395,El Salvador,SLV,1989,-194440000.0,3.35730688,0.962191826,498000000.0,37.94415156
5397,Jordan,JOR,1973,12478282.16,,,73321600.0,42.74561469
5398,Australia,AUS,2002,-16002234756.0,2.861623153,3.8529270510000004,65033000000.0,34.89863039
5399,El Salvador,SLV,2000,-430500000.0,3.149906868,2.152652497,2941000000.0,60.05740782
5400,United Kingdom,GBR,1999,-43825516572.0,0.819157204,3.216724592,272000000000.0,35.84638993
5401,Solomon Islands,SLB,2012,26390506.68,6.351319908,4.660611855,499910000.0,96.1638748
5403,Mali,MLI,1992,-240543907.4,0.738816824,-3.21866249,342000000.0,33.56091889
5404,Dominica,DMA,1980,-14300000.0,16.76783907,14.26068471,10000000.0,98.13874788
5407,Nigeria,NGA,1988,-296453577.6,22.92166899,7.542522025,6875000000.0,49.81058614
5411,Canada,CAN,1982,1796470165.0,8.83802407,-3.202024839,71234000000.0,41.26293702
5412,Bulgaria,BGR,2001,-804648255.4,6.11030301,4.248025257,5117664755.0,87.70129786
5413,Jamaica,JAM,2014,-1114354109.0,7.012307805,0.6827666790000001,1451988000.0,52.43668171
5414,Iceland,ISL,1996,-181961590.2,2.474380986,4.785062427,1897000000.0,52.50634754
5415,Argentina,ARG,2013,-13124373786.0,23.94879842,2.405323781,75963100000.0,27.246023600000004
5416,Bangladesh,BGD,2010,2108502537.0,7.14464873,5.5718022739999995,19194400000.0,40.78415705
5417,Guyana,GUY,1977,-97529411.8,1.6795652090000002,-2.63867966,259294000.0,127.39775049999999
5418,Kazakhstan,KAZ,1996,-751000000.0,38.89963115,0.500000002,5911000000.0,48.26159878
5419,Dominican Republic,DOM,2007,-2166300000.0,12.75498883,8.710414118,7160200000.0,46.99422968
5420,"Venezuela, RB",VEN,2008,31297000000.0,30.13245285,5.277854124,95021000000.0,46.04191798
5421,Nepal,NPL,2009,21414155.63,15.90833021,4.53307872,822596000.0,40.50574786
5422,Solomon Islands,SLB,1998,8119362.239,5.605829429,1.783866401,118000000.0,52.20967827
5423,Singapore,SGP,1977,-295154546.3,1.3992897030000002,7.486151919,8241040000.0,282.760065
5424,Poland,POL,2010,-25875000000.0,1.659660926,3.606928261,160000000000.0,70.47830099
5425,Zimbabwe,ZWE,2015,-1520624250.0,0.89807193,1.689594206,2704095948.0,41.11764819
5426,Latvia,LVA,2002,-522179458.6,5.094358026,7.1030299060000015,2285127088.0,66.31962944
5427,Mongolia,MNG,2011,-4512180734.0,15.11926549,17.29077758,4817500000.0,109.66495590000001
5428,Guinea-Bissau,GNB,2009,-47610403.32,-2.460111225,3.311677665,121562000.0,39.21067391
5429,Philippines,PHL,1986,952000000.0,2.9528780560000003,3.416782806,4771000000.0,34.03269252
5430,Australia,AUS,1996,-14404742353.0,2.6866131710000003,3.948807277,60301000000.0,31.28967708
5432,Germany,DEU,1997,-11519721421.0,0.26241748800000003,1.84920067,513000000000.0,43.20667917
5433,"Bahamas, The",BHS,2016,-1106292887.0,0.028280391000000002,0.16562294800000002,444300000.0,26.97792538
5434,Gabon,GAB,1991,74794339.81,-11.36610253,6.112503482999999,2243000000.0,56.95068638
5435,Djibouti,DJI,1993,111039213.1,4.399987718,-6.620881242,12100000.0,47.87055741
5436,Belarus,BLR,2014,-5227700000.0,18.1089866,1.7230856890000001,36126500000.0,97.36893928
5437,Cabo Verde,CPV,1999,-74762927.33,7.612078193999999,11.22264853,11000000.0,43.38162626
5438,Malaysia,MYS,1991,-4182807690.0,3.5839345139999996,9.545464867,34349000000.0,144.4708534
5439,Jamaica,JAM,2001,-758800000.0,7.418256741,1.344929564,1220000000.0,50.39657684
5440,Sierra Leone,SLE,2011,-1913506344.0,17.3037775,4.810186455,349709000.0,70.22036194
5441,Brazil,BRA,2000,-24224529661.0,5.885429181,4.11256491,55086000000.0,17.41457373
5443,Chile,CHL,2003,-255321851.0,4.578857544,4.091047685,21664000000.0,54.18366649
5444,Antigua and Barbuda,ATG,1987,-111285185.2,8.876436601,6.6263707310000015,19000000.0,78.89081838
5445,Guyana,GUY,1995,-134765000.0,12.40000803,4.986313614,455000000.0,157.9726006
5447,Spain,ESP,1992,-21537215135.0,6.710771209,0.9292154290000001,64334000000.0,26.07936684
5449,"Iran, Islamic Rep.",IRN,1993,-4215000000.0,49.89681487,-1.471011482,18080000000.0,61.97796422
5452,Albania,ALB,1985,-36400000.0,0.35119754299999995,1.78064396,,
5453,Jordan,JOR,1994,-397985562.2,6.874326376,4.986439995,1424000000.0,77.03111019
5454,Fiji,FJI,1992,-61277818.84,6.265132027000001,6.1000013939999995,443000000.0,70.04816922
5455,Greece,GRC,1977,-1075000000.0,13.75440183,2.9410016469999998,2756290000.0,26.56379388
5456,India,IND,1976,1578867399.0,5.981859337,1.663103636,5548790000.0,11.06470152
5457,Tunisia,TUN,1984,-764642780.9,6.981202746,5.748843265,1794000000.0,60.18249641
5458,Solomon Islands,SLB,1975,-12567638.33,,,15508400.0,64.72176254
5459,Armenia,ARM,2015,-272427724.7,1.213909902,3.200000002,1485300000.0,44.76782745
5460,Oman,OMN,2005,5177529259.0,22.46468735,2.49045836,18691800000.0,88.99922182
5462,Moldova,MDA,2008,-975570000.0,9.244336052000001,7.800000099999999,1591416000.0,107.19053410000001
5463,Maldives,MDV,1979,-4800000.0,,,4585000.0,
5464,Saudi Arabia,SAU,2009,20954610933.0,-15.71323043,-2.059268194,192000000000.0,67.08639808
5465,Finland,FIN,1975,-2140125901.0,13.56799323,1.804897704,5502240000.0,44.51902238
5466,Dominican Republic,DOM,1994,-283000000.0,10.18385483,2.303256396,3453000000.0,57.58336647
5467,Mongolia,MNG,1985,-813500000.0,-1.44806091,5.712872261,689000000.0,81.59138042
5468,Finland,FIN,1988,-2693879544.0,7.678468696,5.209858683,21748000000.0,39.30045731
5469,Syrian Arab Republic,SYR,2008,471951981.0,,,15410000000.0,
5472,Hungary,HUN,1993,-4262485321.0,21.278455100000002,-0.576108518,8905000000.0,53.42845241
5473,"Bahamas, The",BHS,1977,28900000.03,1.7287030280000002,9.154929219,3261000000.0,957.7840112
5475,Greece,GRC,1997,-4860000000.0,6.5533802360000015,4.484199148,11326000000.0,26.71531235
5476,St. Lucia,LCA,2005,-129471038.1,7.028819138999999,-0.48905018299999997,64220000.0,57.82072523
5478,Malawi,MWI,2010,-969283246.3,12.12717946,6.874065635,1066204000.0,46.54285826
5479,Mexico,MEX,1980,-10422000000.0,33.40909959,9.233251983999999,18031000000.0,20.67074299
5480,Belize,BLZ,1984,-5300000.0,9.444439517000001,1.957945127,117000000.0,117.11711709999999
5481,Iceland,ISL,1981,-147500000.0,49.18540856,4.265007103,894000000.0,54.46523505
5482,Albania,ALB,2006,-670904254.7,2.6960492489999996,5.431012739,798000000.0,42.87949916
5483,Papua New Guinea,PNG,2007,56317208.64,0.341302038,11.09778044,4681160000.0,79.89840767
5484,Italy,ITA,2013,21380641591.0,1.211939756,-1.7281608019999999,518000000000.0,46.8302934
5485,Madagascar,MDG,1977,-15141724.71,8.593907548999999,2.3640003590000003,338486000.0,29.07266777
5486,Kenya,KEN,1990,-527083700.0,10.63719873,4.192050974,1031000000.0,37.95921214
5487,Haiti,HTI,1987,-31140622.4,,,214000000.0,
5489,Grenada,GRD,2014,-40382038.54,0.772425398,7.34314562,36945000.0,41.3061601
5490,Syrian Arab Republic,SYR,2006,919800000.0,7.789747358,4.999999998,10919371000.0,67.22393569
5491,Niger,NER,1998,-152381946.9,2.999958483,10.42226252,334000000.0,38.76272546
5492,Hungary,HUN,1991,403164330.9,,,10185000000.0,62.03143972
5495,India,IND,1985,-4140583148.0,7.1937854429999994,5.254299223,9140000000.0,10.92714699
5496,Djibouti,DJI,2001,68849488.81,1.759704751,2.0477644130000003,32000000.0,39.83107148
5498,"Korea, Rep.",KOR,1979,-4151000000.0,18.53245504,8.625632389,15057000000.0,53.17271539
5499,Namibia,NAM,1991,105094855.2,5.999235955,8.165612481,1213000000.0,78.40033892
5500,Botswana,BWA,1995,299652984.0,7.15529484,7.030410261,2142000000.0,85.67603514
5502,Sweden,SWE,1972,585837022.6,6.973165187999999,2.288738796,8768950000.0,34.97161392
5503,Trinidad and Tobago,TTO,2000,544300028.8,12.04315316,6.901359504,4274000000.0,92.9811811
5504,Sao Tome and Principe,STP,2009,-78780635.06,7.570213571,2.426281345,8117000.0,59.31178238
5505,Estonia,EST,1995,-157805570.5,,,1840000000.0,100.2820256
5507,Cabo Verde,CPV,1988,-489957.3317,5.411607871,5.996854915,3000000.0,41.23974384
5508,Greece,GRC,2013,-4946509088.0,-2.352299994,-3.241425025,36251020740.0,41.135263
5509,Sudan,SDN,1986,-21132054.76,28.64255664,5.413811012,333000000.0,8.205941222
5511,Nigeria,NGA,1990,4988245134.0,9.290848918,12.76600917,13596000000.0,62.49943998
5512,Algeria,DZA,2011,17673868500.0,18.24090967,2.891865995,73489000000.0,60.36224829
5513,Switzerland,CHE,1983,1211923922.0,2.36688414,0.6390794479999999,25592000000.0,49.21558684
5514,"Egypt, Arab Rep.",EGY,1996,-192000000.0,7.107667473999999,4.98873054,3539000000.0,24.51141412
5515,Grenada,GRD,1980,270740.7407,9.04924974,-0.534790935,17000000.0,60.41454598
5516,China,CHN,1989,-4317000000.0,8.623799198,4.185867896,52538000000.0,32.11335819
5517,Iceland,ISL,2014,659452402.3,4.0724765210000005,2.200346575,5052569000.0,60.25901585
5519,Ecuador,ECU,2016,1440767452.0,0.90947269,-1.576379183,16797665000.0,33.58740078
5521,Paraguay,PRY,1995,-217392729.6,11.07642538,6.822807818999999,919000000.0,44.83492748
5523,Jordan,JOR,1985,-260474547.0,-0.260245616,3.456390535,789000000.0,70.52704174
5524,Japan,JPN,2014,36351469240.0,1.745314197,0.374719476,690000000000.0,30.97490593
5526,Canada,CAN,2007,11050480721.0,3.31877548,2.06274769,421000000000.0,55.35114215
5528,South Africa,ZAF,1963,194599922.2,3.274555276,7.373612785,2359140000.0,43.83240241
5529,Uganda,UGA,1991,-169770000.0,26.0193367,5.554095496,200000000.0,11.92150212
5530,India,IND,1998,-6903105373.0,8.010167524,6.18441582,33437000000.0,18.38136274
5531,Zambia,ZMB,2000,-662446600.0,32.61387051,3.8973229430000003,892362000.0,49.4439244
5533,Vanuatu,VUT,1982,-7327911.0260000015,-1.647520869,10.70011702,22000000.0,83.55015286
5534,Senegal,SEN,1997,-184820388.2,2.050687686,3.124033282,905000000.0,47.94003468
5535,"Macedonia, FYR",MKD,2007,-605747646.0,4.5925525689999995,6.473486857999999,3398268000.0,104.10694840000001
5536,Azerbaijan,AZE,2004,-2589213000.0,8.315176291,10.2000004,3615400000.0,82.15451719
5537,Jordan,JOR,2014,-2607790282.0,3.444317929,3.096330275,8384812113.0,86.87619281
5538,Ecuador,ECU,2008,1769337233.0,13.847318900000001,6.3571306,18818325500.0,60.99198342
5540,Malaysia,MYS,1977,446921321.7,6.861733282,7.756474315,6079390000.0,80.83574375
5541,Kiribati,KIR,1994,1382561.76,6.853352985,1.724137931,5205000.0,57.70292267
5542,Grenada,GRD,1977,1307407.4070000001,,,14353300.0,65.29329122
5543,Sierra Leone,SLE,1998,-33235803.12,23.77512107,1.785014281,7000000.0,15.17008504
5545,Belize,BLZ,1991,-25800000.0,-2.56070953,10.49704249,122000000.0,84.99715833
5546,"Gambia, The",GMB,2016,-95561108.12,7.140481134,2.216333663,107266192.3,49.25250382
5547,Benin,BEN,2014,-884914660.2,-0.24736104,6.357520953,2563231294.0,65.79018648
5550,Malta,MLT,1976,55041232.05,5.026705875,17.01708956,228431000.0,123.3751402
5551,Dominican Republic,DOM,1999,-429200000.0,3.4795984439999996,6.715354091,5137000000.0,60.70090227
5553,Seychelles,SYC,1999,-116763550.7,2.056631486,1.8720065869999998,145000000.0,92.93956374
5556,China,CHN,1992,6401000000.0,8.198247654,14.21616358,84940000000.0,38.77229042
5557,Greece,GRC,2001,-9399930000.0,3.4747520080000003,4.1316120760000015,11506810385.0,32.69359853
5559,Sierra Leone,SLE,1995,-118067969.5,33.59798913,-7.999753286,42000000.0,20.09741529
5562,Kuwait,KWT,2004,15507974211.0,10.84995415,10.7621943,28599000000.0,69.36309671
5563,Uruguay,URY,1999,-507600000.0,4.326096153,-1.939212135,2237000000.0,23.32393589
5564,Portugal,PRT,1978,-462752447.1,22.34825479,2.8159660719999997,2414310000.0,32.57468932
5565,Fiji,FJI,2000,-25505583.17,-4.666525486,-1.69999854,585000000.0,84.02065278
5566,Nicaragua,NIC,1979,180200000.0,31.65848093,-26.47878886,566560000.0,
5568,Dominica,DMA,1977,-1500000.0,,,11961100.0,93.05101833
5570,Switzerland,CHE,2013,77814575687.0,0.025296072000000003,1.8520397569999998,358000000000.0,98.67192745
5571,Czech Republic,CZE,2004,-4457211225.0,3.872393451,4.9065637639999995,68986459388.0,116.60908149999999
5572,"Iran, Islamic Rep.",IRN,1988,-1869000000.0,20.08029933,-6.08199662,10709000000.0,16.38497515
5573,Dominican Republic,DOM,2014,-2170200000.0,1.915514011,7.608964836,9898900000.0,41.65532729
5574,Botswana,BWA,1976,-20355005.11,11.31552988,10.64737671,170398000.0,101.8765297
5575,United Kingdom,GBR,1989,-43108544486.0,7.944489452000001,2.56940446,152000000000.0,37.76909425
5576,Solomon Islands,SLB,2003,-39920222.7,1.702844061,6.50000183,74000000.0,50.44407791
5577,Kyrgyz Republic,KGZ,2016,-792242626.4,2.475691517,3.826482066,1503000000.0,83.4324495
5578,Malaysia,MYS,2011,32491644152.0,5.412408084,5.29391284,228000000000.0,139.471887
5579,Vietnam,VNM,2014,9359000000.0,3.662383811,5.983654637000001,150000000000.0,160.07462719999995
5580,Barbados,BRB,2004,-413088728.4,5.824609089,1.4067644419999998,278250000.0,48.12269694
5581,"Egypt, Arab Rep.",EGY,2009,-3349300000.0,11.18528197,4.673844855,23061600000.0,35.98605431
5582,Madagascar,MDG,1988,-149995735.9,21.16269342,3.40341701,274000000.0,25.95693062
5583,Switzerland,CHE,2015,73801706969.0,-0.600769414,1.226384359,290000000000.0,79.92614662
5584,Sri Lanka,LKA,1987,-326054896.8,7.751491594,1.7256106930000001,1368000000.0,51.27079193
5585,Spain,ESP,1977,-2455212501.0,23.38307,2.8385743039999998,10223400000.0,21.24256154
5588,South Africa,ZAF,1989,1497993502.0,17.224521499999998,2.394784159,22191000000.0,31.565675399999996
5589,Senegal,SEN,2009,-853773199.0,-1.7316880730000002,2.423175917,2017386000.0,52.51896393
5590,Peru,PER,1989,-570450000.0,2572.325926,-12.31204145,3488000000.0,24.43158988
5591,Guyana,GUY,2001,-90900000.0,-1.887560364,2.249999297,478000000.0,152.52452390000005
5592,Saudi Arabia,SAU,1978,-2212049887.0,10.08619338,-5.21972607,40734500000.0,76.1922731
5593,Sudan,SDN,2006,-6495850087.0,9.376786713,10.064308,5657000000.0,38.33075589
5595,Solomon Islands,SLB,1976,1710898.833,,,24192400.0,64.68613365
5597,Bolivia,BOL,2001,-274011530.0,1.8700946109999999,1.683799127,1285000000.0,36.76209609
5598,"Macedonia, FYR",MKD,2014,-71568230.4,1.446460968,3.629641308,4933844549.0,107.4659439
5600,Mali,MLI,1979,-113335888.0,11.42124509,10.39567721,148141000.0,31.88940544
5602,Canada,CAN,1965,-1657802770.0,3.359587158,6.636545139,8473210000.0,31.71021377
5604,Jordan,JOR,1995,-258624042.1,1.87267607,6.186342348999999,1769000000.0,81.249251
5606,Slovenia,SVN,2002,243800000.0,7.580209569,3.8363052769999997,10365678594.0,90.43668827
5608,France,FRA,2003,15982590945.0,1.87351984,0.81953167,392000000000.0,42.79363689
5610,Madagascar,MDG,1991,-229753290.9,12.88436585,-6.309534393,335000000.0,29.43679653
5612,Angola,AGO,2003,-719558880.5,84.88662304,5.247494541,9508000000.0,105.631501
5613,Panama,PAN,2004,-1003184015.0,1.965004185,7.522080093,943689000.0,30.22562865
5614,Japan,JPN,2013,46378535980.0,-0.333177012,2.000267841,715000000000.0,30.03002857
5616,Sudan,SDN,1995,-499900000.0,104.5550287,5.99709232,555000000.0,12.82019311
5617,"Egypt, Arab Rep.",EGY,1988,-1040857143.0,13.65302223,5.300733589,5706000000.0,82.76302725
5621,Senegal,SEN,1996,-200745796.4,4.316613258,2.012125111,988000000.0,47.8500029
5622,Malawi,MWI,2006,-306569427.6,19.96725933,4.6999999919999995,668417000.0,46.90300445
5623,Fiji,FJI,1988,70546696.11,7.328015616,0.955754872,431000000.0,80.4521227
5624,Papua New Guinea,PNG,1989,-312694224.4,-2.540653146,-1.419579885,1404000000.0,82.73038054
5625,Tonga,TON,1985,1608743.447,10.23615653,6.5584634589999995,5000000.0,76.5917812
5626,Nigeria,NGA,2010,13111231068.0,103.8227991,7.839739477,84000000000.0,34.74622356
5627,Croatia,HRV,2011,-375677421.4,1.671909024,-0.281262662,13338367882.0,57.84640556
5628,Jordan,JOR,1998,14104372.36,6.018816097,2.9939383239999997,1802000000.0,71.15479103
5629,Italy,ITA,1982,-7398297748.0,17.54095015,0.413585665,73791000000.0,37.83444551
5630,Mongolia,MNG,1993,38450000.0,318.8972253,-3.168791549,383000000.0,99.16688957
5633,United Kingdom,GBR,2010,-92499104401.0,1.570106241,1.69454714,416000000000.0,41.2528621
5634,Romania,ROU,1984,1719000000.0,,,10720000000.0,
5635,"Macedonia, FYR",MKD,2010,-198294923.3,2.041273885,3.358760114,3351429000.0,93.8211515
5636,Pakistan,PAK,1991,-1266420092.0,13.06139591,5.061567755,6559000000.0,33.08548137
5637,Aruba,ABW,2000,207145251.4,9.14274114,-0.364695779,2523519553.0,272.496034
5638,Solomon Islands,SLB,1996,14580699.73,12.15270978,1.605179835,162000000.0,55.382179
5639,Cyprus,CYP,1995,-205119061.5,12.27197714,8.468188507999999,1229000000.0,50.05709509
5640,Lesotho,LSO,1999,-201708993.5,8.131252792,0.476024858,172000000.0,113.71961529999999
5641,Malawi,MWI,1992,-284907447.1,13.27642115,-7.332978135,396000000.0,62.85019529
5644,Ethiopia,ETH,2003,-136384298.7,12.76797833,-2.1613597209999997,496362000.0,36.90180793
5645,Finland,FIN,1980,-1402766285.0,9.635583722,5.389047425,14150000000.0,55.48099578
5646,Maldives,MDV,1996,-7445961.432999997,,,79940000.0,84.803505
5647,Bahrain,BHR,1979,-222736117.1,,,2487630000.0,
5648,Barbados,BRB,1983,-35650000.0,,,321000000.0,
5650,Angola,AGO,1994,-339800000.0,2127.6098629999997,3.499999989,3018000000.0,110.16536210000001
5652,Russian Federation,RUS,2010,67452200000.0,14.18699167,4.5037256260000005,401000000000.0,42.57703062
5653,Saudi Arabia,SAU,1990,-4146666667.0,7.101596805,15.19342589,44417000000.0,58.22140759
5654,Zambia,ZMB,1979,78000000.0,21.88906698,-3.023931031,1373370000.0,63.81726056
5655,Brazil,BRA,1989,1002000000.0,1209.121328,3.279458858,34383000000.0,12.74873071
5657,Singapore,SGP,2012,50252217185.0,0.36007390899999997,3.871461938,408000000000.0,272.55168480000003
5658,Bahrain,BHR,2014,1123670213.0,-1.670607235,4.34984233,20130000000.0,101.9536745
5659,Burundi,BDI,2011,-283583270.3,14.2943384,4.1916256810000005,123496000.0,37.1776881
5661,Cyprus,CYP,2007,-1830893211.0,3.186148947,4.820710541,1394002987.0,41.56877241
5662,Albania,ALB,2011,-1668841778.0,2.310040589,2.55016086,1951044000.0,56.99147073
5663,Libya,LBY,2011,3192400000.0,18.25071664,-62.07591958,18996038000.0,77.79973568
5664,Philippines,PHL,1985,-36000000.0,17.63285991,-7.3066088360000006,4607000000.0,32.75164357
5665,Cameroon,CMR,1995,89853033.03,4.992791916,3.4697921480000002,1651000000.0,29.55219658
5667,South Africa,ZAF,1972,-192051957.0,11.05510297,1.654762041,4108290000.0,37.7179899
5668,Turkey,TUR,2013,-63642000000.0,6.268813913,8.491309393,152000000000.0,42.44328786
5669,Oman,OMN,1980,942385642.6,51.10503352,6.035444115,3748000000.0,91.61182905
5670,United Kingdom,GBR,2004,-56758039268.0,2.508014825,2.364455337,347000000000.0,34.10911325
5671,Botswana,BWA,2006,1950576025.0,7.473131023,8.363871069,4529027000.0,75.19377634
5672,"Congo, Rep.",COG,1987,-222683097.6,7.626521577999999,0.189376641,973000000.0,65.36819125
5673,India,IND,1989,-6812769371.0,8.436808873,5.947343328,15846000000.0,12.45526651
5674,Japan,JPN,2011,130000000000.0,-1.6743257740000002,-0.11542134,823000000000.0,27.26066176
5675,Brazil,BRA,1993,20000000.0,2001.3477260000002,4.665168989,38555000000.0,15.14280845
5676,Guatemala,GTM,2008,-1413893284.0,9.440449826,3.281152283,7737400000.0,56.93834665
5679,Morocco,MAR,1976,-1368086100.0,4.976593893,10.81278134,1261120000.0,40.47192352
5680,Syrian Arab Republic,SYR,1978,-63800000.0,10.27801234,8.726630988,1059770000.0,37.93307769
5681,Dominican Republic,DOM,1978,-311900000.0,1.901789288,2.140684677,675530000.0,34.82041723
5682,Hungary,HUN,2008,-10931112963.0,4.995068872,0.855513037,109000000000.0,137.6242912
5683,El Salvador,SLV,1993,-81815491.89,8.515901814,7.369523346,1032000000.0,45.79129432
5685,Netherlands,NLD,1984,6380197848.0,2.307108471,3.0616790139999996,65677000000.0,90.07297554
5686,Greece,GRC,1983,-1878000000.0,20.61220677,-1.078622381,4413000000.0,28.14751631
5687,Cyprus,CYP,1984,-221623272.8,8.181919732999999,8.757894384,573000000.0,85.02143707
5688,Syrian Arab Republic,SYR,1994,-791000000.0,13.62347232,7.6529371170000005,3047000000.0,84.1136453
5689,Senegal,SEN,1988,-404580702.2,-1.402678499,-0.592431001,591000000.0,33.51953154
5690,South Africa,ZAF,1962,429799828.3,0.383168636,6.177883095,2218580000.0,43.48192399
